UAV_data,UAV_POM_O3,UAV_CO,UAV_NO2,UAV_PM2_5,UAV_PM10,UAV_O3,ground_POM_O3,ground_CO,ground_nNO2,ground_PM2_5,ground_PM10,ground_O3,CO,PM?.?,PM??,O?,NO?
07/21/2023 16:21:00,,,,,,,44.07,0.420423167,31.4054676,9.066666667,9.433333333,100.3908952,,,,,
07/21/2023 16:22:00,,,,,,,44.04,0.427553167,30.99801157,9.433333333,10.23333333,99.08713507,,,,,
07/21/2023 16:23:00,,,,,,,42.97333333,0.4294866,29.86967147,10.43333333,10.43333333,100.3462698,,,,,
07/21/2023 16:24:00,,,,,,,40.55333333,0.4306952,34.28900437,8.066666667,9.966666667,98.70629987,,,,,
07/21/2023 16:25:00,,,,,,,41.09666667,0.433353767,27.98910473,7.366666667,8.6,99.93794563,,,,,
07/21/2023 16:26:00,,,,,,,40.59,0.4293659,23.38171573,7.833333333,7.833333333,100.501635,,,,,
07/21/2023 16:27:00,,,,,,,42.37666667,0.4206649,28.53760327,6.933333333,7.333333333,98.8117756,,,,,
07/21/2023 16:28:00,,,,,,,41.18,0.4232026,33.6934913,7.966666667,8.166666667,99.21461743,,,,,
07/21/2023 16:29:00,,,,,,,38.79666667,0.428399033,44.60077893,8.5,8.8,97.5282813,,,,,
07/21/2023 16:30:00,,,,,,,37.88,0.443263167,38.78669337,7.633333333,7.966666667,95.18956343,,,,,
07/21/2023 16:31:00,,,,,,,37.33333333,0.452930867,34.30467483,6.533333333,6.9,94.10195393,,,,,
07/21/2023 16:32:00,,,,,,,36.39333333,0.445317567,29.19580167,6.833333333,7.3,96.10448017,,,,,
07/21/2023 16:33:00,,,,,,,38.09333333,0.446284333,32.81589337,7.166666667,7.566666667,94.83867117,,,,,
07/21/2023 16:34:00,,,,,,,40.22666667,0.4465261,25.26228263,7.1,7.1,96.04879197,,,,,
07/21/2023 16:35:00,,,,,,,42.03,0.440241967,25.45033937,8.266666667,8.533333333,96.6563966,,,,,
07/21/2023 16:36:00,,,,,,,40.64666667,0.433353733,31.56218163,6.966666667,6.966666667,95.60190827,,,,,
07/21/2023 16:37:00,,,,,,,45.00666667,0.434804,27.37792037,7.8,8.7,97.3446894,,,,,
07/21/2023 16:38:00,,,,,,,46.17666667,0.425740333,23.93021427,8.466666667,9.8,102.7324981,,,,,
07/21/2023 16:39:00,,,,,,,42.18333333,0.4270698,33.3330498,9.2,9.4,100.9592938,,,,,
07/21/2023 16:40:00,,,,,,,41.39333333,0.429245,34.86884467,8.2,8.2,101.6142913,,,,,
07/21/2023 16:41:00,,,,,,,42.31666667,0.433716267,35.7777854,8.166666667,8.766666667,102.97244,,,,,
07/21/2023 16:42:00,,,,,,,42.54,0.440725433,35.48002967,8.966666667,9.2,102.3546408,,,,,
07/21/2023 16:43:00,,,,,,,46.81333333,0.4455593,38.39490817,9,9.466666667,103.9848398,,,,,
07/21/2023 16:44:00,,,,,,,43.72333333,0.4600608,36.35762747,9.733333333,10.2,106.7305847,,,,,
07/21/2023 16:45:00,,,,,,,43.30666667,0.453414267,37.67402393,8.633333333,8.8,106.4605373,,,,,
07/21/2023 16:46:00,,,,,,,44.85,0.4586106,31.62486737,7.966666667,8.3,108.7602771,,,,,
07/21/2023 16:47:00,,,,,,,46.79666667,0.458852367,34.16363213,9.433333333,9.433333333,110.7774899,,,,,
07/21/2023 16:48:00,,,,,,,45.97666667,0.456193767,35.0412303,11.3,11.3,109.0606303,,,,,
07/21/2023 16:49:00,,,,,,,45.90333333,0.463202733,38.52027953,9.9,10,108.2628535,,,,,
07/21/2023 16:50:00,,,,,,,44.58666667,0.462356867,36.81209763,10.13333333,10.56666667,107.551352,,,,,
07/21/2023 16:51:00,,,,,,,45.47666667,0.461752667,37.32925383,9.2,9.566666667,110.6310194,,,,,
07/21/2023 16:52:00,,,,,,,46.85666667,0.4659822,39.71130543,10.7,11.1,112.1182797,,,,,
07/21/2023 16:53:00,,,,,,,44.25,0.476012433,44.3186943,11.33333333,11.46666667,111.7507846,,,,,
07/21/2023 16:54:00,,,,,,,45,0.491601567,40.96501547,11.23333333,11.53333333,113.6003364,,,,,
07/21/2023 16:55:00,,,,,,,46.29333333,0.4845926,39.60160537,10.4,11.03333333,113.5577152,,,,,
07/21/2023 16:56:00,,,,,,,44.84333333,0.489547233,37.2979108,9.133333333,9.866666667,113.7578137,,,,,
07/21/2023 16:57:00,,,,,,,48.18,0.490755667,40.4478602,8.6,9.1,114.5534698,,,,,
07/21/2023 16:58:00,,,,,,,47.32,0.487976133,46.13657513,10,10.26666667,116.4398837,,,,,
07/21/2023 16:59:00,,,,,,,44.82666667,0.4934142,44.42839367,10,10.23333333,115.4014012,,,,,
07/21/2023 17:00:00,,,,,,,49.49333333,0.505861367,37.28223943,11.26666667,11.56666667,118.4057575,,,,,
07/21/2023 17:01:00,,,,,,,50.39,0.503565233,41.73291453,10.76666667,10.96666667,121.9988889,,,,,
07/21/2023 17:02:00,,,,,,,49.86333333,0.5070698,47.12387247,10.6,10.66666667,122.0794636,,,,,
07/21/2023 17:03:00,,,,,,,49.09333333,0.5137164,46.15224673,10.83333333,11.5,121.721358,,,,,
07/21/2023 17:04:00,,,,,,,49.05,0.527372067,47.8760998,12.93333333,13.16666667,126.0903029,,,,,
07/21/2023 17:05:00,27.7125,0.669335875,18.98197238,19.375,19.625,172.6306679,58.99333333,0.542477767,43.4567674,13.4,14,131.5995849,,,,,
07/21/2023 17:06:00,28.23571429,0.682866143,23.40634207,18.39285714,18.60714286,167.260381,60.65666667,0.549970267,45.07092063,16.3,18,137.5496589,,,,,
07/21/2023 17:07:00,25.22142857,0.693742393,33.22894586,18.82142857,18.82142857,161.9454856,58.51666667,0.54852,47.93878473,14.93333333,16.83333333,137.8099422,,,,,
07/21/2023 17:08:00,26.19090909,0.697720955,34.55541686,18.5,18.63636364,157.5476992,61.55333333,0.5563751,44.86719287,16.3,16.76666667,138.4618527,,,,,
07/21/2023 17:09:00,26.72333333,0.700786033,37.23522517,17.3,17.3,156.4374164,61.09333333,0.555408367,42.61051277,15.83333333,16.36666667,142.5387452,,,,,
07/21/2023 17:10:00,25.57333333,0.702357033,43.89556613,15.2,15.3,145.6025803,61.4,0.555045667,46.402989,14.7,15.13333333,139.7817186,,,,,
07/21/2023 17:11:00,31.35333333,0.7073116,29.9637002,19.86666667,21.43333333,144.2315929,61.79,0.555287467,43.75452443,17.66666667,18.8,139.9015078,,,,,
07/21/2023 17:12:00,32.85714286,0.695555,35.12630343,20.57142857,21.42857143,148.9657069,57.67142857,0.551057714,45.469422,17.28571429,17.28571429,138.9962893,,,,,
07/21/2023 17:13:00,,,,,,,,,,,,,,,,,
07/21/2023 17:14:00,,,,,,,,,,,,,,,,,
07/21/2023 17:15:00,,,,,,,,,,,,,,,,,
07/21/2023 17:16:00,,,,,,,,,,,,,,,,,
07/21/2023 17:17:00,,,,,,,,,,,,,,,,,
07/21/2023 17:18:00,,,,,,,,,,,,,,,,,
07/21/2023 17:19:00,,,,,,,,,,,,,,,,,
07/21/2023 17:20:00,,,,,,,,,,,,,,,,,
07/21/2023 17:21:00,,,,,,,,,,,,,,,,,
07/21/2023 17:22:00,,,,,,,,,,,,,,,,,
07/21/2023 17:23:00,,,,,,,,,,,,,,,,,
07/21/2023 17:24:00,,,,,,,,,,,,,,,,,
07/21/2023 17:25:00,22.65555556,0.671098222,19.27581122,26.77777778,28.11111111,163.108617,65.85555556,0.521249,35.52181978,18,19.22222222,140.2865942,,,,,
07/21/2023 17:26:00,29.01333333,0.667794933,35.29197263,30.1,30.4,180.6046822,61.29,0.510574367,38.48893653,17.86666667,19.13333333,136.7418059,,,,,
07/21/2023 17:27:00,37.49,0.6895473,57.52967613,26.16666667,27.5,203.4471763,60.95666667,0.5080366,37.48596793,17,17.86666667,136.2624453,,,,,
07/21/2023 17:28:00,33.79333333,0.715770867,63.95494743,18.1,19.43333333,214.4174585,62.24333333,0.5123872,36.89045463,17.86666667,18.4,135.3538358,,,,,
07/21/2023 17:29:00,34.55666667,0.7510579,52.5931887,19.06666667,19.43333333,218.4220763,59.91333333,0.5094867,37.00015473,17.73333333,17.9,135.2986308,,,,,
07/21/2023 17:30:00,25.36666667,0.774864567,53.61182917,17.93333333,18.56666667,214.2643853,57.93333333,0.516979267,41.18441557,16.1,16.33333333,131.5285489,,,,,
07/21/2023 17:31:00,23.74666667,0.7861034,63.43779077,18.03333333,18.76666667,194.5199084,53.75,0.518671033,42.3440983,14.26666667,15.33333333,129.257121,,,,,
07/21/2023 17:32:00,26.94666667,0.794200033,69.83171903,17.4,17.6,181.3901138,53.16666667,0.5137164,41.93664273,15.43333333,17.13333333,125.9696581,,,,,
07/21/2023 17:33:00,26.02666667,0.795287667,75.03461947,18.06666667,18.83333333,172.0672156,51.89333333,0.522538267,37.56432393,14.73333333,14.73333333,129.927797,,,,,
07/21/2023 17:34:00,23.39666667,0.7954085,79.12485123,15.9,16.2,159.3555021,52.03666667,0.5222965,37.68969537,16.66666667,17.66666667,130.4781911,,,,,
07/21/2023 17:35:00,18.63666667,0.790333,92.93134787,16.16666667,16.56666667,155.9688962,48.34666667,0.5256802,45.49404773,15,15.8,128.4941567,,,,,
07/21/2023 17:36:00,25.42333333,0.786103433,87.83814637,18.46666667,19.26666667,138.8162853,51.57333333,0.5253177,38.0344662,16.5,16.86666667,127.2014652,,,,,
07/21/2023 17:37:00,24.32333333,0.780665333,84.46879673,17.7,18.96666667,137.4988648,52.68333333,0.526405333,38.14416657,17.03333333,18.76666667,127.4405451,,,,,
07/21/2023 17:38:00,26.53333333,0.771118433,85.6284807,17.43333333,18.33333333,135.9685958,45.70333333,0.5267679,40.432189,16.36666667,17,125.8064924,,,,,
07/21/2023 17:39:00,23.05333333,0.763384233,87.77546177,17.83333333,18.43333333,130.257489,48.18333333,0.5225382,42.1403707,15.73333333,15.73333333,125.6351369,,,,,
07/21/2023 17:40:00,21.05,0.752024533,90.2672109,15.5,15.5,127.4496561,35.36333333,0.527734533,49.30219597,14.63333333,15.1,119.530557,,,,,
07/21/2023 17:41:00,16.72333333,0.751782933,93.66790407,15.03333333,15.46666667,118.5120337,37.26666667,0.533293467,49.44323903,15.6,17.83333333,121.0026366,,,,,
07/21/2023 17:42:00,16.13666667,0.7387317,90.75302483,16.2,16.2,110.5165462,34.74,0.540544233,56.0095508,14.1,14.23333333,111.5370688,,,,,
07/21/2023 17:43:00,19.89333333,0.739577533,79.8770803,17.23333333,18.1,107.3975719,35.71,0.548882567,48.54996983,13.93333333,14.43333333,105.8627894,,,,,
07/21/2023 17:44:00,20.71666667,0.7319643,75.42640423,15.63333333,15.73333333,104.8725902,38.89333333,0.546103133,42.14037083,13.56666667,15.03333333,113.8201136,,,,,
07/21/2023 17:45:00,26.77333333,0.720363133,63.28107733,18.3,18.6,107.2519961,44.51666667,0.542477733,32.67485047,15.76666667,15.96666667,123.8306056,,,,,
07/21/2023 17:46:00,26.14,0.705499033,61.65125293,16.4,16.4,109.8300725,44.79333333,0.5340186,33.95990493,14,14,129.2596232,,,,,
07/21/2023 17:47:00,21.45,0.690030667,65.06761587,16.26666667,16.5,102.947678,47.07333333,0.519033567,41.48217207,13.3,13.8,122.9907965,,,,,
07/21/2023 17:48:00,19.21,0.680242233,62.3251223,14.63333333,14.63333333,95.39017457,42.70666667,0.515287467,37.21955427,14.33333333,14.33333333,121.095216,,,,,
07/21/2023 17:49:00,21.91666667,0.674924967,57.41997613,14.53333333,14.7,97.7666455,47.62333333,0.509124233,37.5956672,14.16666667,14.36666667,119.8798425,,,,,
07/21/2023 17:50:00,-3.82,0.6822966,10.9072884,10.2,10.2,19.567623,44.65,0.522659033,39.13146427,14.76666667,15.1,119.4775888,,,,,
07/21/2023 17:51:00,-9.02,0.6540186,0,8.4,8.4,0,9.666666667,0.578550167,0,10.41666667,10.41666667,12.37089625,,,,,
07/21/2023 17:52:00,,,,,,,,,,,,,,,,,
07/21/2023 17:53:00,,,,,,,,,,,,,,,,,
07/21/2023 17:54:00,-9.825,0.578248,0,6.5,6.5,0,9.542857143,0.379629143,0,9.357142857,9.714285714,0,,,,,
07/21/2023 17:55:00,,,,,,,9.384615385,0.373274731,0,9.423076923,9.807692308,0,,,,,
07/21/2023 17:56:00,,,,,,,21.42857143,0.357488393,23.08731707,10.17857143,10.17857143,12.48387382,,,,,
07/21/2023 17:57:00,,,,,,,17.40666667,0.348157267,60.61694037,13.53333333,13.73333333,78.88534643,,,,,
07/21/2023 17:58:00,,,,,,,31.65333333,0.421269133,43.47243893,15.13333333,16.66666667,101.5776768,,,,,
07/21/2023 17:59:00,,,,,,,35.10344828,0.44992231,45.57132379,12.20689655,12.96551724,94.97543421,,,,,
07/21/2023 18:00:00,137.7,0.605439,37.141197,13,13,80.900032,,,,,,,,,,,
07/21/2023 18:01:00,148.3333333,0.600605,36.827769,12.33333333,12.33333333,79.57854433,31.28,0.4792752,50.869335,12.2,12.2,103.0093484,,,,,
07/21/2023 18:02:00,12.7,0.601813,35.73077,12,12,73.154911,34.94347826,0.484067043,46.5644727,12.30434783,12.65217391,104.089866,,,,,
07/22/2023 07:58:00,3.75,0.567372,57.416059,4.875,4.875,59.685098,31.56333333,0.440362833,47.70371433,6.033333333,6.033333333,75.27497953,0.262,4.932,0.126,17.329,0.526
07/22/2023 07:59:00,6.826666667,0.5671303,54.41106837,6.566666667,6.633333333,59.04149003,26.84666667,0.4490639,43.5037821,5.633333333,6.3,76.0742777,0.263,4.63,0.079,17.88,0.566
07/22/2023 08:00:00,2.933333333,0.568097033,54.33271297,6.433333333,7,59.5449258,33.44,0.443021533,42.67319787,5.3,5.566666667,76.6214772,0.258,4.447,0.078,17.059,0.496
07/22/2023 08:01:00,4.22,0.5610881,53.43944297,5.2,5.2,59.60983663,28.88333333,0.443988167,43.39408153,4.766666667,5,76.69625407,0.255,4.267,0.036,16.34,0.63
07/22/2023 08:02:00,3.34,0.5685805,56.35432207,5.366666667,5.366666667,58.5478663,29.79333333,0.447372033,43.62915297,5.133333333,5.966666667,77.02795427,0.259,3.948,0.101,16.769,0.62
07/22/2023 08:03:00,4.56,0.563504967,55.77448093,6.966666667,7.7,59.23670303,29.69666667,0.4482179,43.09632623,6.3,6.6,76.43813673,0.268,4.107,0.104,16.36,0.628
07/22/2023 08:04:00,4.116666667,0.563867433,57.48266163,5.433333333,5.7,58.42227763,30.34,0.4522057,45.13360583,6.9,7.433333333,75.9158837,0.267,4.258,0.108,15.822,0.537
07/22/2023 08:05:00,5.51,0.5651969,57.8274313,6.7,7.4,59.0366608,30.47777778,0.460423444,45.60374844,5.666666667,5.666666667,76.28863222,0.273,4.1,0.112,16.102,0.557
07/22/2023 08:06:00,,,,,,,,,,,,,0.27,4.048,0.114,15.943,0.543
07/22/2023 08:07:00,,,,,,,,,,,,,0.265,4.04,0.113,15.511,0.625
07/22/2023 08:08:00,,,,,,,,,,,,,0.26,4.188,0.109,16.589,0.552
07/22/2023 08:09:00,,,,,,,,,,,,,0.275,4.489,0.104,14.547,0.618
07/22/2023 08:10:00,,,,,,,,,,,,,0.268,4.584,0.036,15.218,1.055
07/22/2023 08:11:00,,,,,,,,,,,,,0.284,4.45,0.15,16.159,1.37
07/22/2023 08:12:00,,,,,,,,,,,,,0.289,4.534,0.21,15.243,1.064
07/22/2023 08:13:00,,,,,,,,,,,,,0.296,4.436,0.212,16.044,0.726
07/22/2023 08:14:00,,,,,,,,,,,,,0.289,4.129,0.188,17.029,0.617
07/22/2023 08:15:00,,,,,,,,,,,,,0.303,4.244,0.139,18.099,0.669
07/22/2023 08:16:00,,,,,,,,,,,,,0.303,4.096,0.137,15.958,1.191
07/22/2023 08:17:00,,,,,,,,,,,,,0.293,4.273,0.178,17.537,6.506
07/22/2023 08:18:00,,,,,,,,,,,,,0.299,4.393,0.262,36.985,17.872
07/22/2023 08:19:00,,,,,,,,,,,,,0.303,4.157,0.334,41.469,159.134
07/22/2023 08:20:00,,,,,,,,,,,,,0.302,4.212,0.331,23.002,111.991
07/22/2023 08:21:00,11.22,0.4727495,27.8323911,7.1,7.1,40.0167978,30.90909091,0.485141818,36.11543336,6.181818182,6.181818182,52.49723964,0.301,4.197,0.244,17.794,81.643
07/22/2023 08:22:00,10.97666667,0.470090933,26.42196553,6.5,6.5,40.79505227,28.86666667,0.485196733,17.5362869,5.5,5.7,52.85247643,0.322,4.464,0.123,22.99,82.762
07/22/2023 08:23:00,8.87,0.465861333,27.26822057,5.133333333,5.133333333,42.0414962,29.10666667,0.4572813,13.5557533,5.4,6.333333333,55.2416876,0.305,4.587,0.025,25.591,109.435
07/22/2023 08:24:00,7.14,0.467553167,38.3792368,2.633333333,2.866666667,55.44338153,27.83666667,0.443142333,0.391784767,5.366666667,5.366666667,45.8437581,0.29,4.688,0.011,34.106,159.867
07/22/2023 08:25:00,9.633333333,0.480241967,64.81687303,5,5.4,88.42964523,30.77,0.402296367,4.2782898,5.566666667,5.566666667,48.20264733,0.301,4.306,0.114,36.579,170.819
07/22/2023 08:26:00,9.576666667,0.502961033,79.8927514,7.6,7.633333333,95.9592607,31.13,0.3621755,8.587922267,5.9,6.1,48.23100373,0.3,4.5,0.319,2.032,61.325
07/22/2023 08:27:00,14.43666667,0.524955167,71.05408667,6.1,6.133333333,89.16808847,29.54,0.327613467,9.1677637,5.366666667,5.566666667,52.1853406,0.285,4.635,0.552,2.426,4.123
07/22/2023 08:28:00,13.2,0.5336558,61.9646798,5.4,5.4,90.4098808,29.5,0.31903325,4.7014175,6,6,54.23745375,0.3,4.282,0.751,13.739,0.72
07/22/2023 08:29:00,,,,,,,,,,,,,0.31,4.14,0.875,17.385,0.72
07/22/2023 08:30:00,,,,,,,,,,,,,0.302,4.482,0.978,16.587,0.82
07/22/2023 08:31:00,4.545454545,0.572809909,64.66585845,4.636363636,4.636363636,71.44867691,29.5,0.2767375,21.31309233,6.5,6.833333333,63.64825975,0.311,4.274,1.079,17.139,3.895
07/22/2023 08:32:00,4.413333333,0.571359933,63.5631618,4.866666667,4.866666667,67.16505223,31.19,0.271420133,16.72137417,6.233333333,6.5,66.64865467,0.323,4.628,1.178,17.908,11.781
07/22/2023 08:33:00,3.82,0.571722433,66.11759887,5.466666667,5.733333333,64.10924203,29.82666667,0.289305433,20.4981796,5.966666667,6.166666667,69.70581567,0.323,4.582,1.261,16.175,12.523
07/22/2023 08:34:00,4.813333333,0.574985267,67.07355257,5.866666667,5.866666667,59.14228243,30.11666667,0.289063667,21.95561903,5.766666667,6.566666667,69.68710507,0.325,4.913,1.298,16.832,10.133
07/22/2023 08:35:00,2.193333333,0.573776833,63.516147,5.666666667,5.866666667,54.90657007,,,,,,,0.334,4.862,1.335,19.331,21.913
07/22/2023 08:36:00,5.233333333,0.566365,65.81984278,5.777777778,5.888888889,56.65384178,,,,,,,0.325,4.697,1.399,16.196,16.397
07/22/2023 08:37:00,1.475,0.57084625,68.69946117,5.291666667,5.791666667,55.62259338,,,,,,,0.329,4.818,1.491,16.287,1.253
07/22/2023 08:38:00,4.156666667,0.5722059,58.62667287,5,5.166666667,49.8557291,,,,,,,0.327,4.358,1.584,19.555,0.724
07/22/2023 08:39:00,3.62,0.5696681,57.8587753,5.8,5.8,52.9452137,,,,,,,0.329,4.234,1.638,20.479,0.7
07/22/2023 08:40:00,-1.18,0.563263267,57.09087703,4.733333333,5.4,48.8519478,84.3,0.3480365,27.503292,6,6,75.0062025,0.326,4.305,1.617,18.89,0.669
07/22/2023 08:41:00,2.258333333,0.556798167,56.18193658,6.25,6.25,46.60004467,43.44666667,0.331480567,30.4338418,5.166666667,5.166666667,76.6752273,0.33,4.409,1.555,17.262,0.874
07/22/2023 08:42:00,,,,,,,29.87666667,0.335468533,37.81506607,5.266666667,5.3,75.5938959,0.314,4.271,1.471,17.797,0.834
07/22/2023 08:43:00,,,,,,,31.47333333,0.343565267,32.89424993,5.833333333,6.066666667,77.75714623,0.314,4.562,1.36,17.686,0.641
07/22/2023 08:44:00,,,,,,,30.98,0.3505742,35.11958747,5.366666667,6.233333333,79.28122653,0.316,4.799,1.225,16.326,1.939
07/22/2023 08:45:00,-104.9333333,0.548036667,51.40216183,4.833333333,4.833333333,48.05548367,29.71,0.351661833,38.5046083,5.166666667,5.433333333,79.9399076,0.302,4.697,1.145,16.817,6.042
07/22/2023 08:46:00,-8.88,0.552628833,46.90447307,5.133333333,5.3,48.98904453,33.74,0.361692133,33.2703632,5.133333333,5.333333333,80.6617727,0.296,5.046,1.12,14.003,10.777
07/22/2023 08:47:00,3.68,0.5452571,47.13954443,4.8,4.8,50.45428917,31.36333333,0.358308367,36.0755422,5.233333333,5.566666667,81.84579783,0.295,5.104,1.135,15.616,11.844
07/22/2023 08:48:00,4.25,0.542115133,50.07009413,5.233333333,5.7,50.59739017,32.37,0.3568582,39.9777182,5.733333333,6.6,81.59494447,0.29,4.793,1.175,15.84,9.841
07/22/2023 08:49:00,4.623333333,0.5388524,52.6402016,5.6,5.6,48.74664793,31.52333333,0.3636256,41.88962813,5.066666667,5.7,81.5468439,0.291,4.926,1.214,13.743,12.483
07/22/2023 08:50:00,2.406666667,0.540423367,51.62156157,5.633333333,5.633333333,48.76253543,28.78333333,0.373534933,42.51648463,5.766666667,6.233333333,83.02358567,0.3,4.691,1.253,13.72,1.671
07/22/2023 08:51:00,0.246666667,0.536193767,50.52456407,5.3,5.966666667,48.91128157,29.23333333,0.372689167,43.92690903,5.133333333,5.133333333,82.99739157,0.31,4.69,1.29,16.842,1.51
07/22/2023 08:52:00,4.983333333,0.5376439,48.89474017,5.733333333,5.766666667,48.6336969,29.52333333,0.3835652,39.80533357,4.666666667,5.133333333,82.75918067,0.317,4.801,1.383,16.985,1.201
07/22/2023 08:53:00,5.56,0.537160533,43.6448251,4.233333333,4.266666667,49.93800557,33.30333333,0.384652867,38.78669323,4.833333333,4.833333333,82.21919703,0.32,5.017,1.479,17.789,0.63
07/22/2023 08:54:00,2.776666667,0.5388524,42.1090273,3.833333333,4.333333333,51.55009877,32.6,0.3871906,38.80236437,4.866666667,4.866666667,84.17632943,0.318,4.683,1.588,16.846,3.04
07/22/2023 08:55:00,3.596666667,0.536314567,45.03957813,5.533333333,5.533333333,51.72589663,29.68,0.392749567,45.83881893,4.8,4.8,82.8075972,0.322,4.813,1.746,15.184,9.8
07/22/2023 08:56:00,3.96,0.534864533,48.51862637,5.766666667,5.766666667,50.459439,30.97333333,0.3876739,45.13360637,5.3,5.466666667,82.30297093,0.307,4.7,1.986,16.531,0.72
07/22/2023 08:57:00,2.876666667,0.537402167,45.35300513,4.866666667,5.2,49.30887283,30.05,0.397704233,40.65158913,5.666666667,6.2,83.83123097,0.295,4.587,2.283,15.896,0.713
07/22/2023 08:58:00,4.623333333,0.534864533,40.93367273,5.233333333,5.333333333,48.00598503,32.29666667,0.3986709,39.1001212,5.433333333,6.033333333,83.12650853,0.291,4.49,2.632,16.427,0.682
07/22/2023 08:59:00,2.96,0.529788967,44.19332293,5.833333333,5.833333333,48.59384593,32.36666667,0.399637767,41.5448584,5.766666667,6.166666667,82.9161636,0.288,4.514,2.94,16.937,2.023
07/22/2023 09:00:00,3.04,0.528097133,46.26194567,5.5,5.9,47.560672,29.01333333,0.3986709,43.30005443,4.733333333,4.966666667,81.3135606,0.281,4.564,3.226,16.103,5.361
07/22/2023 09:01:00,4.156666667,0.525196967,46.62238833,5.866666667,6,49.35832477,28.01,0.396012333,43.81720927,5.266666667,6.433333333,83.46677323,0.28,4.793,3.452,15.692,6.874
07/22/2023 09:02:00,3.506666667,0.531843333,48.1111699,5.2,5.2,49.06848437,28.30333333,0.403384,42.8769259,5.233333333,5.233333333,81.99827547,0.29,4.721,3.632,15.717,2.797
07/22/2023 09:03:00,3.89,0.526888767,43.67616693,5,5,51.36719133,29.3,0.396858267,42.12469877,5.366666667,5.366666667,84.24373047,0.298,4.423,3.757,15.724,0.782
07/22/2023 09:04:00,2.366666667,0.532930867,42.53215573,4.966666667,4.966666667,53.09977453,31.8,0.3967375,44.71047823,5.233333333,5.233333333,83.0857801,0.296,4.261,3.851,17.078,0.653
07/22/2023 09:05:00,1.01,0.530151567,46.4656739,5.8,6,54.76858177,27.51333333,0.401813,48.44026957,5.033333333,5.033333333,84.20625287,0.298,4.245,3.904,16.692,0.495
07/22/2023 09:06:00,2.223333333,0.5341395,43.66049547,5.233333333,5.566666667,53.8243443,30.68,0.407976133,43.4881096,4.933333333,4.933333333,82.7822234,0.308,4.534,3.968,16.664,0.637
07/22/2023 09:07:00,3.38,0.534864533,42.28141323,5.1,5.1,53.53580747,31.64,0.4018129,43.48811003,5.4,5.8,84.4280421,0.306,4.239,4.075,18.563,0.679
07/22/2023 09:08:00,1.34,0.5343811,46.9828295,5.366666667,5.366666667,55.83184963,32.61333333,0.405196733,46.3716459,5.533333333,5.933333333,84.71625073,0.306,4.244,4.143,18.692,0.627
07/22/2023 09:09:00,2.04,0.534985333,46.0268754,5.133333333,5.133333333,54.01933887,31.97666667,0.406525967,43.40975303,6.7,6.966666667,84.2012144,0.317,4.548,4.139,18.163,0.661
07/22/2023 09:10:00,0.406666667,0.5372813,46.57537353,5.733333333,5.733333333,56.84967607,32.30333333,0.4096679,47.8760992,4.533333333,4.566666667,84.19275057,0.317,5.368,4.07,15.298,0.704
07/22/2023 09:11:00,2.183333333,0.5400608,47.6410285,6.633333333,6.733333333,57.5279353,29.52,0.413414233,46.1835892,6,6.333333333,83.67266997,0.319,4.763,3.988,17.201,0.703
07/22/2023 09:12:00,3.923333333,0.546103133,42.09335593,5.2,5.433333333,55.89285847,28.57333333,0.4087012,42.12469937,4.933333333,4.933333333,82.61971,0.332,4.775,3.923,18.695,0.669
07/22/2023 09:13:00,4.87,0.5363147,37.0471684,5.6,5.6,53.45111267,31.80333333,0.405438367,36.13822773,4.9,5.466666667,83.03655193,0.341,4.398,3.902,22.558,8.696
07/22/2023 09:14:00,2.89,0.534501967,42.61051317,5.1,5.1,57.59919267,31.97666667,0.408943067,42.45379813,5.1,5.733333333,83.03177267,0.34,4.437,3.856,9.493,8.46
07/22/2023 09:15:00,6.56,0.535468733,43.67616783,5.5,5.633333333,57.24200483,30.63333333,0.4093054,43.8798955,5.133333333,6.6,82.55393003,0.343,4.585,3.792,9.752,7.669
07/22/2023 09:16:00,-0.326666667,0.5417526,49.1141386,5.933333333,5.933333333,58.8123906,33,0.4105139,48.75369717,5.133333333,5.133333333,83.5985398,0.339,4.499,3.736,5.821,4.805
07/22/2023 09:17:00,0.876666667,0.539456633,46.4656748,6.133333333,6.333333333,55.3898511,31.67,0.411722333,43.73885227,5.333333333,5.7,82.42248547,0.332,4.351,3.754,9.605,3.256
07/22/2023 09:18:00,-0.206666667,0.538973267,48.29922613,5.9,6.033333333,57.29481783,31.40333333,0.4084595,46.90447357,5.133333333,5.533333333,82.60300137,0.327,4.459,3.85,9.629,2.237
07/22/2023 09:19:00,2.04,0.545136367,43.9425798,5.5,6.466666667,56.81210047,33.95666667,0.407855267,39.82100463,5.6,5.866666667,85.5991708,0.317,4.574,4.019,11.529,3.532
07/22/2023 09:20:00,2.556666667,0.5465865,46.37164583,5.266666667,5.266666667,60.1052542,30.54666667,0.409184533,47.65670047,6.4,6.4,83.62738747,0.319,4.867,4.186,10.467,0.825
07/22/2023 09:21:00,3.78,0.5486408,49.53726757,5.5,5.5,59.23941963,30.30666667,0.415831,48.3775838,6.233333333,6.633333333,82.57952027,0.319,4.533,4.35,15.985,0.644
07/22/2023 09:22:00,3.243333333,0.551178633,49.75666747,5.266666667,5.266666667,58.9328246,29.61,0.4155894,48.1425137,6.266666667,6.566666667,83.99173517,0.326,4.341,4.512,13.424,0.636
